Velocity:0,Velocity:1,Velocity:2,vtkGhostType,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
5,0,0,0,1,-6.48,-116.48,0,0.025
5,0,0,0,1,-6.26,-116.26,0,0.025
5,0,0,0,1,-6.04,-116.04,0,0.025
5,0,0,0,1,-5.82,-115.82,0,0.025
5,0,0,0,1,-5.6,-115.6,0,0.025
5,0,0,0,1,-5.38,-115.38,0,0.025
5,0,0,0,1,-5.16,-115.16,0,0.025
5,0,0,0,1,-4.94,-114.94,0,0.025
5,0,0,0,1,-4.72,-114.72,0,0.025
5,0,0,0,1,-4.5,-114.5,0,0.025
5,0,0,0,1,-4.28,-114.28,0,0.025
5,0,0,0,1,-4.06,-114.06,0,0.025
5,0,0,0,1,-3.84,-113.84,0,0.025
5,0,0,0,1,-3.62,-113.62,0,0.025
5,0,0,0,1,-3.4,-113.4,0,0.025
5,0,0,0,1,-3.18,-113.18,0,0.025
5,0,0,0,1,-2.96,-112.96,0,0.025
5,0,0,0,1,-2.74,-112.74,0,0.025
5,0,0,0,1,-2.52,-112.52,0,0.025
5,0,0,0,1,-2.3,-112.3,0,0.025
5,0,0,0,1,-2.08,-112.08,0,0.025
5,0,0,0,1,-1.86,-111.86,0,0.025
5,0,0,0,1,-1.64,-111.64,0,0.025
5,0,0,0,1,-1.42,-111.42,0,0.025
5,0,0,0,1,-1.2,-111.2,0,0.025
5,0,0,0,1,-0.98,-110.98,0,0.025
5,0,0,0,1,-0.76,-110.76,0,0.025
5,0,0,0,1,-0.54,-110.54,0,0.025
5,0,0,0,1,-0.32,-110.32,0,0.025
4.9898,0.0036935,0,0,1,0,-110,0,0.025
4.9898,0.0036935,0,0,1,0.22,-109.78,0,0.025
4.9898,0.0036935,0,0,1,0.44,-109.56,0,0.025
4.9898,0.0036935,0,0,1,0.66,-109.34,0,0.025
4.9898,0.0036935,0,0,1,0.88,-109.12,0,0.025
4.9898,0.0036935,0,0,1,1.1,-108.9,0,0.025
4.9619,0.00668,0,0,1,1.32,-108.68,0,0.025
4.9619,0.00668,0,0,1,1.54,-108.46,0,0.025
4.9619,0.00668,0,0,1,1.76,-108.24,0,0.025
4.9619,0.00668,0,0,1,1.98,-108.02,0,0.025
4.9619,0.00668,0,0,1,2.2,-107.8,0,0.025
4.9148,0.012807,0,0,1,2.42,-107.58,0,0.025
4.9148,0.012807,0,0,1,2.64,-107.36,0,0.025
4.9148,0.012807,0,0,1,2.86,-107.14,0,0.025
4.9148,0.012807,0,0,1,3.08,-106.92,0,0.025
4.9148,0.012807,0,0,1,3.3,-106.7,0,0.025
4.8451,0.020167,0,0,1,3.52,-106.48,0,0.025
4.8451,0.020167,0,0,1,3.74,-106.26,0,0.025
4.8451,0.020167,0,0,1,3.96,-106.04,0,0.025
4.8451,0.020167,0,0,1,4.18,-105.82,0,0.025
4.7546,0.027101,0,0,1,4.4,-105.6,0,0.025
4.7546,0.027101,0,0,1,4.62,-105.38,0,0.025
4.7546,0.027101,0,0,1,4.84,-105.16,0,0.025
4.7546,0.027101,0,0,1,5.06,-104.94,0,0.025
4.6456,0.032753,0,0,1,5.28,-104.72,0,0.025
4.6456,0.032753,0,0,1,5.5,-104.5,0,0.025
4.6456,0.032753,0,0,1,5.72,-104.28,0,0.025
4.6456,0.032753,0,0,1,5.94,-104.06,0,0.025
4.5208,0.036649,0,0,1,6.16,-103.84,0,0.025
4.5208,0.036649,0,0,1,6.38,-103.62,0,0.025
4.5208,0.036649,0,0,1,6.6,-103.4,0,0.025
4.382,0.037602,0,0,1,6.82,-103.18,0,0.025
4.382,0.037602,0,0,1,7.04,-102.96,0,0.025
4.382,0.037602,0,0,1,7.26,-102.74,0,0.025
4.2315,0.031492,0,0,1,7.48,-102.52,0,0.025
4.2315,0.031492,0,0,1,7.7,-102.3,0,0.025
4.2315,0.031492,0,0,1,7.92,-102.08,0,0.025
4.0731,0.010766,0,0,1,8.14,-101.86,0,0.025
4.0731,0.010766,0,0,1,8.36,-101.64,0,0.025
3.9107,-0.038014,0,0,1,8.58,-101.42,0,0.025
3.9107,-0.038014,0,0,1,8.8,-101.2,0,0.025
3.7344,-0.14242,0,0,1,9.02,-100.98,0,0.025
3.7344,-0.14242,0,0,1,9.24,-100.76,0,0.025
3.5223,-0.34282,0,0,1,9.46,-100.54,0,0.025
3.1849,-0.69118,0,0,1,9.68,-100.32,0,0.025
2.5784,-1.2953,0,0,1,9.9,-100.1,0,0.025
nan,nan,nan,0,0,10.12,-99.88,0,0.025
nan,nan,nan,0,0,10.34,-99.66,0,0.025
nan,nan,nan,0,0,10.56,-99.44,0,0.025
0.14631,-0.49633,0,0,1,10.78,-99.22,0,0.025
2.9721,-3.0681,0,0,1,11,-99,0,0.025
5.6083,-3.9722,0,0,1,11.22,-98.78,0,0.025
nan,nan,nan,0,0,11.44,-98.56,0,0.025
-0.3383,-0.19067,0,0,1,11.66,-98.34,0,0.025
0.84071,0.037601,0,0,1,11.88,-98.12,0,0.025
1.5863,0.086692,0,0,1,12.1,-97.9,0,0.025
1.8444,-0.23195,0,0,1,12.32,-97.68,0,0.025
1.826,-0.33378,0,0,1,12.54,-97.46,0,0.025
1.5171,-0.26953,0,0,1,12.76,-97.24,0,0.025
1.1569,-0.12391,0,0,1,12.98,-97.02,0,0.025
0.85767,-0.0026013,0,0,1,13.2,-96.8,0,0.025
0.7725,-0.041282,0,0,1,13.42,-96.58,0,0.025
0.50142,-0.24577,0,0,1,13.64,-96.36,0,0.025
nan,nan,nan,0,0,13.86,-96.14,0,0.025
nan,nan,nan,0,0,14.08,-95.92,0,0.025
nan,nan,nan,0,0,14.3,-95.7,0,0.025
-0.31981,0.33729,0,0,1,14.52,-95.48,0,0.025
-0.65314,0.63153,0,0,1,14.74,-95.26,0,0.025
-0.95405,0.22182,0,0,1,14.96,-95.04,0,0.025
-0.76621,-0.75409,0,0,1,15.18,-94.82,0,0.025
nan,nan,nan,0,0,15.4,-94.6,0,0.025
nan,nan,nan,0,0,15.62,-94.38,0,0.025
nan,nan,nan,0,0,15.84,-94.16,0,0.025
0.3078,-0.067481,0,0,1,16.06,-93.94,0,0.025
0.8772,-0.0023928,0,0,1,16.28,-93.72,0,0.025
1.0945,-0.036168,0,0,1,16.5,-93.5,0,0.025
0.99764,-0.069053,0,0,1,16.72,-93.28,0,0.025
0.8582,-0.11135,0,0,1,16.94,-93.06,0,0.025
0.32847,-0.17191,0,0,1,17.16,-92.84,0,0.025
nan,nan,nan,0,0,17.38,-92.62,0,0.025
nan,nan,nan,0,0,17.6,-92.4,0,0.025
0.13892,0.35566,0,0,1,17.82,-92.18,0,0.025
0.36043,1.2583,0,0,1,18.04,-91.96,0,0.025
nan,nan,nan,0,0,18.26,-91.74,0,0.025
nan,nan,nan,0,0,18.48,-91.52,0,0.025
0.78737,-0.65032,0,0,1,18.7,-91.3,0,0.025
1.6889,-0.64073,0,0,1,18.92,-91.08,0,0.025
2.342,-0.85764,0,0,1,19.14,-90.86,0,0.025
2.6525,-1.3292,0,0,1,19.36,-90.64,0,0.025
2.6205,-1.4412,0,0,1,19.58,-90.42,0,0.025
2.405,-1.0876,0,0,1,19.8,-90.2,0,0.025
1.847,-0.52569,0,0,1,20.02,-89.98,0,0.025
0.29489,-0.7816,0,0,1,20.24,-89.76,0,0.025
nan,nan,nan,0,0,20.46,-89.54,0,0.025
nan,nan,nan,0,0,20.68,-89.32,0,0.025
-0.10408,-0.80074,0,0,1,20.9,-89.1,0,0.025
0.63503,0.095919,0,0,1,21.12,-88.88,0,0.025
0.86022,0.88495,0,0,1,21.34,-88.66,0,0.025
1.0204,1.6743,0,0,1,21.56,-88.44,0,0.025
0.88587,1.5434,0,0,1,21.78,-88.22,0,0.025
0.21137,-0.21137,0,0,1,22,-88,0,0.025
nan,nan,nan,0,0,22.22,-87.78,0,0.025
nan,nan,nan,0,0,22.44,-87.56,0,0.025
1.4116,1.3522,0,0,1,22.66,-87.34,0,0.025
1.4237,1.1695,0,0,1,22.88,-87.12,0,0.025
1.6995,1.4406,0,0,1,23.1,-86.9,0,0.025
2.0586,1.6686,0,0,1,23.32,-86.68,0,0.025
2.1743,1.3951,0,0,1,23.54,-86.46,0,0.025
2.1872,0.98322,0,0,1,23.76,-86.24,0,0.025
2.178,0.85542,0,0,1,23.98,-86.02,0,0.025
2.0109,0.91486,0,0,1,24.2,-85.8,0,0.025
1.8054,1.0369,0,0,1,24.42,-85.58,0,0.025
1.7724,0.84884,0,0,1,24.64,-85.36,0,0.025
1.6195,0.44793,0,0,1,24.86,-85.14,0,0.025
1.276,0.14829,0,0,1,25.08,-84.92,0,0.025
1.0777,-0.081889,0,0,1,25.3,-84.7,0,0.025
0.81993,-0.13603,0,0,1,25.52,-84.48,0,0.025
0.82839,0.052291,0,0,1,25.74,-84.26,0,0.025
1.2364,0.58061,0,0,1,25.96,-84.04,0,0.025
1.4879,0.9021,0,0,1,26.18,-83.82,0,0.025
1.0056,0.72627,0,0,1,26.4,-83.6,0,0.025
0.77704,0.3291,0,0,1,26.62,-83.38,0,0.025
0.77109,-0.38086,0,0,1,26.84,-83.16,0,0.025
0.9696,-1.1736,0,0,1,27.06,-82.94,0,0.025
1.4092,-1.0782,0,0,1,27.28,-82.72,0,0.025
nan,nan,nan,0,0,27.5,-82.5,0,0.025
-0.065414,-0.12726,0,0,1,27.72,-82.28,0,0.025
-0.28571,-0.41362,0,0,1,27.94,-82.06,0,0.025
nan,nan,nan,0,0,28.16,-81.84,0,0.025
nan,nan,nan,0,0,28.38,-81.62,0,0.025
nan,nan,nan,0,0,28.6,-81.4,0,0.025
0.23028,0.16937,0,0,1,28.82,-81.18,0,0.025
0.78726,0.57298,0,0,1,29.04,-80.96,0,0.025
1.0565,0.66392,0,0,1,29.26,-80.74,0,0.025
1.2695,0.61853,0,0,1,29.48,-80.52,0,0.025
1.3732,0.4644,0,0,1,29.7,-80.3,0,0.025
1.7159,0.25355,0,0,1,29.92,-80.08,0,0.025
2.0664,0.30694,0,0,1,30.14,-79.86,0,0.025
1.6633,0.55159,0,0,1,30.36,-79.64,0,0.025
0.84934,0.52408,0,0,1,30.58,-79.42,0,0.025
0.39978,0.30766,0,0,1,30.8,-79.2,0,0.025
0.49713,0.49938,0,0,1,31.02,-78.98,0,0.025
0.813,0.57021,0,0,1,31.24,-78.76,0,0.025
1.2284,0.70216,0,0,1,31.46,-78.54,0,0.025
1.3055,0.83385,0,0,1,31.68,-78.32,0,0.025
1.2339,0.70246,0,0,1,31.9,-78.1,0,0.025
1.0131,0.2954,0,0,1,32.12,-77.88,0,0.025
0.70208,0.033569,0,0,1,32.34,-77.66,0,0.025
0.37532,-0.063397,0,0,1,32.56,-77.44,0,0.025
0.24472,-0.3111,0,0,1,32.78,-77.22,0,0.025
nan,nan,nan,0,0,33,-77,0,0.025
nan,nan,nan,0,0,33.22,-76.78,0,0.025
nan,nan,nan,0,0,33.44,-76.56,0,0.025
0.20956,-0.33985,0,0,1,33.66,-76.34,0,0.025
0.58305,-0.68809,0,0,1,33.88,-76.12,0,0.025
0.65254,-0.68844,0,0,1,34.1,-75.9,0,0.025
0.63415,-0.63429,0,0,1,34.32,-75.68,0,0.025
0.57684,-0.59145,0,0,1,34.54,-75.46,0,0.025
0.51699,-0.56598,0,0,1,34.76,-75.24,0,0.025
0.17959,-0.2568,0,0,1,34.98,-75.02,0,0.025
-0.096057,-0.02467,0,0,1,35.2,-74.8,0,0.025
0.0060699,-0.55723,0,0,1,35.42,-74.58,0,0.025
0.13822,-1.2423,0,0,1,35.64,-74.36,0,0.025
-0.21061,-0.94691,0,0,1,35.86,-74.14,0,0.025
nan,nan,nan,0,0,36.08,-73.92,0,0.025
nan,nan,nan,0,0,36.3,-73.7,0,0.025
0.27531,-0.72471,0,0,1,36.52,-73.48,0,0.025
0.19071,-0.4347,0,0,1,36.74,-73.26,0,0.025
-0.17615,-0.50836,0,0,1,36.96,-73.04,0,0.025
-0.28142,-0.59294,0,0,1,37.18,-72.82,0,0.025
-0.21285,-0.42674,0,0,1,37.4,-72.6,0,0.025
-0.035822,-0.31987,0,0,1,37.62,-72.38,0,0.025
0.24314,-0.16612,0,0,1,37.84,-72.16,0,0.025
0.45536,-0.014344,0,0,1,38.06,-71.94,0,0.025
0.7032,0.24619,0,0,1,38.28,-71.72,0,0.025
0.746,0.40645,0,0,1,38.5,-71.5,0,0.025
0.64139,0.36867,0,0,1,38.72,-71.28,0,0.025
0.57199,0.25519,0,0,1,38.94,-71.06,0,0.025
0.43312,0.21982,0,0,1,39.16,-70.84,0,0.025
0.11472,0.38746,0,0,1,39.38,-70.62,0,0.025
nan,nan,nan,0,0,39.6,-70.4,0,0.025
nan,nan,nan,0,0,39.82,-70.18,0,0.025
nan,nan,nan,0,0,40.04,-69.96,0,0.025
0.56682,0.18542,0,0,1,40.26,-69.74,0,0.025
0.66597,-0.11027,0,0,1,40.48,-69.52,0,0.025
0.61178,-0.21668,0,0,1,40.7,-69.3,0,0.025
0.62006,-0.27281,0,0,1,40.92,-69.08,0,0.025
0.70603,-0.32832,0,0,1,41.14,-68.86,0,0.025
0.95567,-0.49554,0,0,1,41.36,-68.64,0,0.025
1.2871,-0.36155,0,0,1,41.58,-68.42,0,0.025
1.2997,0.28389,0,0,1,41.8,-68.2,0,0.025
1.0752,0.46827,0,0,1,42.02,-67.98,0,0.025
0.96003,0.54259,0,0,1,42.24,-67.76,0,0.025
0.88175,0.61466,0,0,1,42.46,-67.54,0,0.025
0.64253,0.57211,0,0,1,42.68,-67.32,0,0.025
0.22826,0.32708,0,0,1,42.9,-67.1,0,0.025
nan,nan,nan,0,0,43.12,-66.88,0,0.025
nan,nan,nan,0,0,43.34,-66.66,0,0.025
1.3174,1.6449,0,0,1,43.56,-66.44,0,0.025
0.8981,1.2953,0,0,1,43.78,-66.22,0,0.025
0.7646,0.97588,0,0,1,44,-66,0,0.025
0.78391,0.7389,0,0,1,44.22,-65.78,0,0.025
1.0246,0.38621,0,0,1,44.44,-65.56,0,0.025
1.327,0.45824,0,0,1,44.66,-65.34,0,0.025
1.2534,0.81989,0,0,1,44.88,-65.12,0,0.025
nan,nan,nan,0,0,45.1,-64.9,0,0.025
nan,nan,nan,0,0,45.32,-64.68,0,0.025
0.23273,-0.00092657,0,0,1,45.54,-64.46,0,0.025
0.2936,-0.06615,0,0,1,45.76,-64.24,0,0.025
0.35107,-0.09006,0,0,1,45.98,-64.02,0,0.025
0.58533,0.16237,0,0,1,46.2,-63.8,0,0.025
0.97529,0.6513,0,0,1,46.42,-63.58,0,0.025
1.0373,1.1334,0,0,1,46.64,-63.36,0,0.025
0.68585,1.8372,0,0,1,46.86,-63.14,0,0.025
nan,nan,nan,0,0,47.08,-62.92,0,0.025
nan,nan,nan,0,0,47.3,-62.7,0,0.025
0.40882,-0.20356,0,0,1,47.52,-62.48,0,0.025
0.83686,-0.63056,0,0,1,47.74,-62.26,0,0.025
1.5744,-0.97136,0,0,1,47.96,-62.04,0,0.025
1.8844,0.20493,0,0,1,48.18,-61.82,0,0.025
1.5622,0.72337,0,0,1,48.4,-61.6,0,0.025
1.5427,0.60928,0,0,1,48.62,-61.38,0,0.025
1.6202,0.46033,0,0,1,48.84,-61.16,0,0.025
1.5174,0.37887,0,0,1,49.06,-60.94,0,0.025
1.2037,0.30117,0,0,1,49.28,-60.72,0,0.025
0.97248,0.23375,0,0,1,49.5,-60.5,0,0.025
0.68847,0.10104,0,0,1,49.72,-60.28,0,0.025
0.73016,-0.36834,0,0,1,49.94,-60.06,0,0.025
nan,nan,nan,0,0,50.16,-59.84,0,0.025
0.31286,0.015265,0,0,1,50.38,-59.62,0,0.025
0.39872,-0.061602,0,0,1,50.6,-59.4,0,0.025
1.2791,-0.46832,0,0,1,50.82,-59.18,0,0.025
1.5353,-0.16366,0,0,1,51.04,-58.96,0,0.025
1.4994,-0.088839,0,0,1,51.26,-58.74,0,0.025
1.5927,-0.24432,0,0,1,51.48,-58.52,0,0.025
1.5727,-0.42728,0,0,1,51.7,-58.3,0,0.025
1.3398,-0.37291,0,0,1,51.92,-58.08,0,0.025
1.178,-0.3687,0,0,1,52.14,-57.86,0,0.025
1.0009,-0.41344,0,0,1,52.36,-57.64,0,0.025
1.1708,-0.54116,0,0,1,52.58,-57.42,0,0.025
1.2935,-0.17048,0,0,1,52.8,-57.2,0,0.025
1.075,-0.19912,0,0,1,53.02,-56.98,0,0.025
0.59601,-0.20472,0,0,1,53.24,-56.76,0,0.025
0.23821,-0.76388,0,0,1,53.46,-56.54,0,0.025
nan,nan,nan,0,0,53.68,-56.32,0,0.025
nan,nan,nan,0,0,53.9,-56.1,0,0.025
nan,nan,nan,0,0,54.12,-55.88,0,0.025
0.33103,-0.3228,0,0,1,54.34,-55.66,0,0.025
0.72035,-0.55149,0,0,1,54.56,-55.44,0,0.025
0.9438,-0.66184,0,0,1,54.78,-55.22,0,0.025
1.0391,-0.38087,0,0,1,55,-55,0,0.025
0.89788,0.23755,0,0,1,55.22,-54.78,0,0.025
0.84581,0.59892,0,0,1,55.44,-54.56,0,0.025
0.83621,0.52917,0,0,1,55.66,-54.34,0,0.025
1.0035,0.47565,0,0,1,55.88,-54.12,0,0.025
1.1832,0.40644,0,0,1,56.1,-53.9,0,0.025
1.0904,0.42275,0,0,1,56.32,-53.68,0,0.025
0.94846,0.38888,0,0,1,56.54,-53.46,0,0.025
0.79544,0.12205,0,0,1,56.76,-53.24,0,0.025
0.93984,-0.32088,0,0,1,56.98,-53.02,0,0.025
1.445,-0.5129,0,0,1,57.2,-52.8,0,0.025
1.653,-0.20044,0,0,1,57.42,-52.58,0,0.025
1.5001,0.19281,0,0,1,57.64,-52.36,0,0.025
1.3171,0.2133,0,0,1,57.86,-52.14,0,0.025
1.1019,0.012026,0,0,1,58.08,-51.92,0,0.025
0.86036,-0.26153,0,0,1,58.3,-51.7,0,0.025
nan,nan,nan,0,0,58.52,-51.48,0,0.025
nan,nan,nan,0,0,58.74,-51.26,0,0.025
1.1326,0.9596,0,0,1,58.96,-51.04,0,0.025
1.5172,0.85001,0,0,1,59.18,-50.82,0,0.025
1.5038,0.61531,0,0,1,59.4,-50.6,0,0.025
1.2824,0.46377,0,0,1,59.62,-50.38,0,0.025
1.2483,0.19981,0,0,1,59.84,-50.16,0,0.025
1.3479,-0.12689,0,0,1,60.06,-49.94,0,0.025
1.3023,-0.41744,0,0,1,60.28,-49.72,0,0.025
1.0839,-0.25312,0,0,1,60.5,-49.5,0,0.025
0.9171,0.1108,0,0,1,60.72,-49.28,0,0.025
0.85214,0.41199,0,0,1,60.94,-49.06,0,0.025
nan,nan,nan,0,0,61.16,-48.84,0,0.025
nan,nan,nan,0,0,61.38,-48.62,0,0.025
1.1123,-1.0262,0,0,1,61.6,-48.4,0,0.025
1.1715,-0.83057,0,0,1,61.82,-48.18,0,0.025
1.2477,-0.8644,0,0,1,62.04,-47.96,0,0.025
1.334,-1.1311,0,0,1,62.26,-47.74,0,0.025
1.7414,-1.3588,0,0,1,62.48,-47.52,0,0.025
2.0248,-0.755,0,0,1,62.7,-47.3,0,0.025
1.6804,0.39559,0,0,1,62.92,-47.08,0,0.025
1.7147,0.66389,0,0,1,63.14,-46.86,0,0.025
1.9232,0.55752,0,0,1,63.36,-46.64,0,0.025
1.8956,0.29242,0,0,1,63.58,-46.42,0,0.025
1.5966,0.049541,0,0,1,63.8,-46.2,0,0.025
1.1785,0.21786,0,0,1,64.02,-45.98,0,0.025
0.85235,0.2317,0,0,1,64.24,-45.76,0,0.025
0.92056,0.071344,0,0,1,64.46,-45.54,0,0.025
1.3478,-0.76217,0,0,1,64.68,-45.32,0,0.025
1.4163,-1.2391,0,0,1,64.9,-45.1,0,0.025
1.3128,-0.9218,0,0,1,65.12,-44.88,0,0.025
1.3654,-0.70481,0,0,1,65.34,-44.66,0,0.025
1.4803,-0.46196,0,0,1,65.56,-44.44,0,0.025
1.3169,-0.46331,0,0,1,65.78,-44.22,0,0.025
0.85252,-0.4169,0,0,1,66,-44,0,0.025
0.39504,-0.24484,0,0,1,66.22,-43.78,0,0.025
0.20817,-0.56156,0,0,1,66.44,-43.56,0,0.025
0.0084252,-1.0003,0,0,1,66.66,-43.34,0,0.025
nan,nan,nan,0,0,66.88,-43.12,0,0.025
nan,nan,nan,0,0,67.1,-42.9,0,0.025
1.7669,-1.8351,0,0,1,67.32,-42.68,0,0.025
1.5863,-1.5889,0,0,1,67.54,-42.46,0,0.025
1.4634,-1.2881,0,0,1,67.76,-42.24,0,0.025
1.2404,-1.001,0,0,1,67.98,-42.02,0,0.025
0.4843,-0.48233,0,0,1,68.2,-41.8,0,0.025
-0.30761,-0.57991,0,0,1,68.42,-41.58,0,0.025
-0.46095,-0.69108,0,0,1,68.64,-41.36,0,0.025
nan,nan,nan,0,0,68.86,-41.14,0,0.025
nan,nan,nan,0,0,69.08,-40.92,0,0.025
0.616,-0.84004,0,0,1,69.3,-40.7,0,0.025
0.82989,-0.59112,0,0,1,69.52,-40.48,0,0.025
0.81119,-0.45811,0,0,1,69.74,-40.26,0,0.025
0.48332,-0.55061,0,0,1,69.96,-40.04,0,0.025
0.094252,-0.39985,0,0,1,70.18,-39.82,0,0.025
nan,nan,nan,0,0,70.4,-39.6,0,0.025
nan,nan,nan,0,0,70.62,-39.38,0,0.025
nan,nan,nan,0,0,70.84,-39.16,0,0.025
0.78918,0.61965,0,0,1,71.06,-38.94,0,0.025
1.1911,0.91309,0,0,1,71.28,-38.72,0,0.025
1.1254,0.8432,0,0,1,71.5,-38.5,0,0.025
0.57679,0.80403,0,0,1,71.72,-38.28,0,0.025
nan,nan,nan,0,0,71.94,-38.06,0,0.025
nan,nan,nan,0,0,72.16,-37.84,0,0.025
nan,nan,nan,0,0,72.38,-37.62,0,0.025
0.16572,-0.07644,0,0,1,72.6,-37.4,0,0.025
0.51627,0.15917,0,0,1,72.82,-37.18,0,0.025
0.83678,0.39324,0,0,1,73.04,-36.96,0,0.025
0.87602,0.55262,0,0,1,73.26,-36.74,0,0.025
0.64799,1.2258,0,0,1,73.48,-36.52,0,0.025
nan,nan,nan,0,0,73.7,-36.3,0,0.025
nan,nan,nan,0,0,73.92,-36.08,0,0.025
0.29001,-0.31647,0,0,1,74.14,-35.86,0,0.025
0.69314,0.013185,0,0,1,74.36,-35.64,0,0.025
1.0264,0.15905,0,0,1,74.58,-35.42,0,0.025
1.238,0.095997,0,0,1,74.8,-35.2,0,0.025
1.3161,-0.044103,0,0,1,75.02,-34.98,0,0.025
1.2624,-0.236,0,0,1,75.24,-34.76,0,0.025
0.98251,-0.18306,0,0,1,75.46,-34.54,0,0.025
1.068,0.10279,0,0,1,75.68,-34.32,0,0.025
1.0074,0.099399,0,0,1,75.9,-34.1,0,0.025
0.43108,-0.041637,0,0,1,76.12,-33.88,0,0.025
0.11218,-0.00031232,0,0,1,76.34,-33.66,0,0.025
0.20088,0.43262,0,0,1,76.56,-33.44,0,0.025
nan,nan,nan,0,0,76.78,-33.22,0,0.025
nan,nan,nan,0,0,77,-33,0,0.025
nan,nan,nan,0,0,77.22,-32.78,0,0.025
0.17612,0.44191,0,0,1,77.44,-32.56,0,0.025
0.32259,0.74806,0,0,1,77.66,-32.34,0,0.025
0.31756,0.95682,0,0,1,77.88,-32.12,0,0.025
nan,nan,nan,0,0,78.1,-31.9,0,0.025
nan,nan,nan,0,0,78.32,-31.68,0,0.025
nan,nan,nan,0,0,78.54,-31.46,0,0.025
0.25625,0.49043,0,0,1,78.76,-31.24,0,0.025
0.31946,0.53469,0,0,1,78.98,-31.02,0,0.025
nan,nan,nan,0,0,79.2,-30.8,0,0.025
nan,nan,nan,0,0,79.42,-30.58,0,0.025
1.5122,1.3075,0,0,1,79.64,-30.36,0,0.025
1.0589,0.93389,0,0,1,79.86,-30.14,0,0.025
0.79411,0.50129,0,0,1,80.08,-29.92,0,0.025
0.59653,0.38075,0,0,1,80.3,-29.7,0,0.025
0.32912,0.59522,0,0,1,80.52,-29.48,0,0.025
0.11555,0.68438,0,0,1,80.74,-29.26,0,0.025
-0.07811,0.27313,0,0,1,80.96,-29.04,0,0.025
nan,nan,nan,0,0,81.18,-28.82,0,0.025
nan,nan,nan,0,0,81.4,-28.6,0,0.025
0.5603,0.55637,0,0,1,81.62,-28.38,0,0.025
0.74115,0.39774,0,0,1,81.84,-28.16,0,0.025
0.68494,0.20538,0,0,1,82.06,-27.94,0,0.025
nan,nan,nan,0,0,82.28,-27.72,0,0.025
